sa1,pop
3118710,469
3118711,235
3118712,282
3118713,269
3118714,218
3118715,296
3118716,229
3118717,208
3118718,442
3118801,319
3118802,450
3118803,350
3118804,156
3118805,304
3118806,435
3118807,451
3118808,464
3118809,512
3118810,334
3118811,486
3118812,467
3118813,248
3118814,510
3118901,267
3118902,355
3118903,453
3118904,312
3118905,343
3118906,341
3118907,584
3118908,452
3118909,444
3118910,678
3118911,290
3118912,367
3118913,603
3118914,747
3118915,268
3118916,11
3118917,457
3118918,761
3118919,251
3118920,323
3118921,473
3118922,282
3118923,434
3118924,213
3118925,203
3118926,188
3118927,337
3118928,236
3118929,452
3118930,299
3118931,502
3118932,457
3118933,253
3118934,324
3118935,379
3118936,233
3118937,353
3118938,395
3118939,277
3119001,203
3119002,259
3119003,218
3119004,321
3119005,398
3119006,340
3119007,325
3119008,935
3119009,335
3119010,294
3119011,312
3119012,440
3119013,278
3119014,333
3119015,227
3119016,297
3119017,340
3119018,236
3119019,285
3119020,262
3119021,281
3119022,369
3119023,262
3119101,128
3119102,364
3119103,558
3119104,623
3119105,547
3119106,215
3119107,334
3119108,218
3119109,285
3119110,208
3119111,385
3119112,201
3119113,463
3119114,225
3119115,528
3119116,488
3119117,436
3119118,529
3119119,280
3119120,189
3119121,199
3119122,229
3119123,490
3119124,218
3119125,452
3119126,109
3119201,763
3119202,694
3119203,580
3119204,270
3119205,406
3119206,324
3119207,573
3119208,412
3119209,492
3119210,441
3119211,376
3119212,261
3119213,332
3119214,579
3119215,212
3119216,282
3119217,440
3119218,441
3119219,339
3119220,345
3119221,230
3119222,297
3119223,328
3119224,403
3119225,346
3119226,489
3119227,592
3119228,272
3119229,620
3119230,261
3119231,584
3119232,236
3119301,469
3119302,14
3119303,262
3119304,270
3119305,246
3119306,430
3119307,393
3119308,329
3119309,423
3119310,0
3119311,223
3119312,447
3119313,340
3119314,445
3119315,131
3119316,288
3119317,75
3119318,584
3119319,151
3119401,278
3119402,208
3119403,275
3119404,503
3119405,436
3119406,260
3119407,270
3119408,313
3119409,220
3119410,286
3119411,246
3119412,364
3119413,195
3119414,225
3119415,378
3119416,250
3119417,227
3119418,156
3119419,341
3119420,227
3119421,294
3119422,236
3119423,138
3119424,309
3119425,308
3119426,198
3119427,211
3119428,235
3119429,230
3119430,0
3119431,296
3119432,453
3119501,574
3119502,571
3119503,232
3119504,444
3119505,388
3119506,327
3119507,193
3119508,328
3119509,233
3119510,253
3119511,334
3119512,410
3119513,269
3119514,399
3119515,342
3119516,11
3119517,0
3119518,318
3119519,183
3119520,78
3119601,567
3119602,279
3119603,568
3119604,407
3119605,531
3119606,523
3119607,478
3119608,627
3119609,404
3119610,419
3119611,543
3119612,311
3119613,312
3119614,644
3119615,436
3119616,413
3119617,474
3119618,410
3119619,319
3119620,0
3119621,767
3119622,235
3119701,50
3119801,0
3119802,707
3119803,454
3119804,411
3119805,481
3119806,352
3119807,5
3119808,318
3119809,377
3119810,284
3119811,331
3119812,223
3119813,498
3119814,371
3119815,554
3119816,416
3119817,451
3119818,321
3119819,422
3119820,457
3119821,609
3119822,562
3119823,454
3119824,287
3119825,424
3119826,527
3119827,362
3119828,380
3119901,0
3119902,448
3119903,463
3119904,416
3119905,257
3119906,4
3119907,402
3119908,407
3119909,527
3119910,14
3119911,596
3119912,540
3119913,463
3119914,372
3119915,594
3119916,427
3119917,381
3120001,446
3120002,390
3120003,419
3120004,362
3120005,241
3120006,278
3120007,302
3120008,138
3120009,379
3120010,710
3120011,551
3120012,428
3120013,578
3120014,507
3120015,284
3120016,223
3120017,543
3120018,460
3120019,290
3120020,313
3120021,304
3120022,551
3120023,632
3120024,313
3120025,368
3120026,369
3120101,363
3120102,598
3120103,504
3120104,495
3120105,475
3120106,493
3120107,250
3120108,275
3120109,351
3120110,350
3120201,0
3120301,376
3120302,337
3120303,475
3120304,405
3120305,452
3120306,509
3120307,463
3120308,250
3120309,451
3120310,912
3120311,370
3120312,238
3120313,314
3120401,510
3120402,259
3120403,752
3120404,0
3120405,399
3120406,574
3120407,403
3120408,287
3120409,527
3120410,407
3120411,292
3120412,427
3120413,363
3120501,417
3120502,448
3120503,559
3120504,567
3120505,296
3120506,398
3120507,281
3120508,430
3120509,469
3120510,388
3120511,283
3120512,305
3120513,376
3120514,478
3120515,359
3120516,4
3120517,500
3120518,394
3120519,293
3120601,361
3120602,341
3120603,432
3120604,543
3120605,205
3120701,325
3120702,305
3120703,172
3120704,465
3120705,331
3120706,630
3120707,879
3120708,432
3120709,485
3120710,523
3120801,374
3120802,225
3120803,221
3120804,573
3120805,374
3120806,385
3120807,546
3120808,376
3120809,550
3120810,289
3120811,390
3120812,382
3120813,219
3120814,382
3120815,88
3120816,450
3120817,301
3120818,506
3120819,239
3120820,533
3120821,253
3120822,503
3120823,299
3120824,319
3120825,477
3120901,507
3120902,689
3120903,562
3120904,402
3120905,303
3120906,238
3120907,121
3120908,268
3120909,321
3120910,370
3120911,285
3120912,386
3120913,49
3121001,456
3121002,333
3121003,375
3121004,476
3121005,338
3121006,427
3121007,420
3121008,589
3121009,1055
3121010,240
3121011,0
3121012,335
3121013,239
3121014,473
3121015,161
3121016,437
3121017,569
3121018,575
3121019,1366
3121101,275
3121102,258
3121103,401
3121104,346
3121105,530
3121106,512
3121107,506
3121108,232
3121109,578
3121110,655
3121111,439
3121112,293
3121113,43
3121201,0
3121202,444
3121203,397
3121204,314
3121205,276
3121206,181
3121207,202
3121208,386
3121209,544
3121210,270
3121301,473
3121302,406
3121303,324
3121304,542
3121305,304
3121306,648
3121307,817
3121308,400
3121309,579
3121310,483
3121311,493
3121312,545
3121313,571
3121314,503
3121315,400
3121316,486
3121317,866
3121401,380
3121402,480
3121403,444
3121404,264
3121405,555
3121406,494
3121407,356
3121408,415
3121409,424
3121410,338
3121411,527
3121412,417
3121413,284
3121501,196
3121502,433
3121503,139
3121504,621
3121505,508
3121506,381
3121507,212
3121508,472
3121509,459
3121510,337
3121511,409
3121512,481
3121513,356
3121514,371
3121515,499
3121516,256
3121517,385
3121601,479
3121602,445
3121603,533
3121604,7
3121605,215
3121606,3
3121607,310
3121608,0
3121609,116
3121610,289
3121611,251
3121612,130
3121613,365
3121614,254
3121615,467
3121616,455
3121617,568
3121618,397
3121619,341
3121620,225
3121621,316
3121701,319
3121702,122
3121703,201
3121704,365
3121705,503
3121706,381
3121707,518
3121708,478
3121709,399
3121710,344
3121801,471
3121802,284
3121803,214
3121804,301
3121805,262
3121806,254
3121807,421
3121808,261
3121809,201
3121810,190
3121811,267
3121901,189
3121902,0
3121903,468
3121904,310
3121905,209
3121906,262
3121907,35
3121908,361
3121909,174
3121910,391
3121911,225
3121912,252
3121913,233
3121914,238
3121915,0
3121916,433
3121917,237
3122001,256
3122002,311
3122003,220
3122004,301
3122005,302
3122006,430
3122007,511
3122008,365
3122101,9
3122201,404
3122202,282
3122203,405
3122204,244
3122205,431
3122206,334
3122207,282
3122208,330
3122209,435
3122210,393
3122211,307
3122212,430
3122213,594
3122214,350
3122215,338
3122216,531
3122217,316
3122218,467
3122219,239
3122220,548
3122221,271
3122222,334
3122301,325
3122302,274
3122303,613
3122304,350
3122305,440
3122306,647
3122307,614
3122308,459
3122309,219
3122310,347
3122311,470
3122312,273
3122313,285
3122314,345
3122315,733
3122316,334
3122317,450
3122318,257
3122319,409
3122320,484
3122321,321
3122322,361
3122323,295
3122324,508
3122325,244
3122326,321
3122327,229
3122328,231
3122329,448
3122330,318
3122331,332
3122332,259
3122333,301
3122334,329
3122335,319
3122336,384
3122337,741
3122338,450
3122339,264
3122340,457
3122341,469
3122342,442
3122401,443
3122402,257
3122403,442
3122404,348
3122405,379
3122406,347
3122407,437
3122408,305
3122409,229
3122410,605
3122411,399
3122412,501
3122413,436
3122414,336
3122415,277
3122416,290
3122417,528
3122418,297
3122419,205
3122420,479
3122501,256
3122502,204
3122503,277
3122504,287
3122505,305
3122506,364
3122507,3
3122508,412
3122509,425
3122510,189
3122511,349
3122512,290
3122513,515
3122514,370
3122515,422
3122516,532
3122517,300
3122518,912
3122519,383
3122520,459
3122521,263
3122522,464
3122523,49
3122601,533
3122602,443
3122603,404
3122604,430
3122605,417
3122606,537
3122607,383
3122608,561
3122609,499
3122610,212
3122611,340
3122612,344
3122613,623
3122614,252
3122615,529
3122616,329
3122617,0
3122618,476
3122619,434
3122620,382
3122621,265
3122622,457
3122623,346
3122624,413
3122625,480
3122626,891
3122627,739
3122628,285
3122629,359
3122630,329
3122631,301
3122632,387
3122633,473
3122701,436
3122702,496
3122703,481
3122704,360
3122705,370
3122706,258
3122707,396
3122708,661
3122709,640
3122710,270
3122711,758
3122712,590
3122713,605
3122714,568
3122715,515
3122716,456
3122717,598
3122718,336
3122719,557
3122720,462
3122721,522
3122801,232
3122802,255
3122803,301
3122804,395
3122805,281
3122806,442
3122807,386
3122808,386
3122809,374
3122810,484
3122811,408
3122812,511
3122813,469
3122814,371
3122815,444
3122816,0
3122817,431
3122818,298
3122819,475
3122820,541
3122821,207
3122822,399
3122823,526
3122824,343
3122825,532
3122826,442
3122827,520
3122828,413
3122829,451
3122830,476
3122901,392
3122902,167
3122903,448
3122904,399
3122905,429
3122906,356
3122907,439
3122908,525
3122909,420
3122910,423
3122911,370
3122912,633
3122913,412
3122914,571
3122915,0
3122916,370
3123001,428
3123002,280
3123003,430
3123004,409
3123005,475
3123006,431
3123007,498
3123008,422
3123009,469
3123010,442
3123011,542
3123012,372
3123101,242
3123102,326
3123103,360
3123104,594
3123105,401
3123106,404
3123107,232
3123108,284
3123109,375
3123110,556
3123111,245
3123112,380
3123113,7
3123114,402
3123115,1057
3123116,483
3123117,212
3123118,298
3123119,494
3123120,630
3123121,441
3123122,407
3123123,505
3123124,456
3123125,305
3123126,326
3123201,298
3123202,421
3123203,363
3123204,316
3123205,323
3123206,515
3123207,437
3123208,302
3123209,392
3123210,542
3123211,424
3123212,219
3123213,380
3123214,496
3123215,258
3123216,383
3123217,360
3123218,215
3123219,288
3123220,528
3123221,26
3123222,375
3123223,16
3123224,306
3123225,395
3123226,306
3123301,385
3123302,275
3123303,412
3123304,333
3123305,329
3123306,291
3123307,455
3123308,543
3123309,604
3123310,608
3123311,303
3123312,254
3123313,303
3123314,222
3123315,378
3123316,384
3123317,364
3123318,329
3123319,563
3123320,283
3123321,341
3123322,464
3123323,312
3123324,433
3123325,361
3123326,3
3123327,0
3123328,332
3123329,483
3123330,515
3123331,209
3123332,574
3123333,0
3123401,263
3123402,244
3123403,245
3123404,515
3123405,374
3123406,544
3123407,313
3123408,603
3123409,535
3123410,0
3123411,287
3123412,323
3123413,584
3123414,606
3123415,792
3123416,509
3123417,543
3123418,455
3123419,435
3123420,437
3123421,299
3123422,448
3123423,587
3123424,416
3123425,473
3123426,563
3123427,557
3123428,576
3123429,418
3123430,322
3123431,247
3123432,453
3123501,411
3123502,302
3123503,0
3123504,406
3123505,214
3123506,349
3123507,583
3123508,506
3123509,386
3123510,5
3123511,0
3123512,491
3123513,349
3123514,277
3123515,649
3123516,358
3123517,415
3123518,450
3123519,359
3123520,448
3123521,346
3123522,423
3123523,628
3123524,346
3123525,251
3123526,619
3123601,0
3123602,687
3123603,11
3123604,507
3123605,263
3123606,272
3123607,423
3123608,413
3123609,331
3123610,360
3123611,504
3123612,510
3123613,536
3123614,651
3123615,195
3123616,687
3123701,366
3123702,944
3123703,206
3123704,0
3123705,3
3123706,246
3123707,332
3123708,483
3123709,312
3123710,454
3123711,570
3123712,475
3123713,544
3123714,351
3123715,456
3123716,366
3123717,481
3123718,393
3123719,556
3123720,376
3123721,411
3123722,470
3123723,320
3123724,349
3123725,331
3123801,263
3123802,543
3123803,484
3123804,412
3123805,329
3123806,381
3123807,235
3123808,336
3123809,375
3123810,525
3123811,244
3123812,366
3123813,431
3123814,502
3123815,276
3123816,398
3123817,362
3123818,373
3123819,569
3123820,441
3123821,257
3123822,275
3123823,427
3123824,844
3123825,451
3123826,489
3123827,310
3123828,435
3123829,424
3123830,366
3123831,474
3123832,382
3123833,505
3123834,511
3123835,605
3123836,377
3123837,261
3123838,407
3123839,397
3123840,340
3123841,17
3123901,444
3123902,386
3123903,326
3123904,538
3123905,327
3123906,373
3123907,513
3123908,407
3123909,517
3123910,342
3123911,641
3123912,499
3123913,621
3123914,689
3123915,416
3123916,349
3123917,372
3123918,350
3123919,499
3124001,293
3124002,249
3124003,0
3124004,388
3124005,409
3124006,362
3124007,249
3124008,385
3124009,287
3124010,424
3124011,463
3124012,472
3124013,678
3124014,659
3124015,357
3124016,254
3124017,433
3124018,322
3124019,874
3124020,275
3124021,487
3124022,395
3124023,197
3124101,268
3124102,0
3124103,363
3124104,293
3124105,385
3124106,411
3124107,280
3124108,283
3124109,391
3124110,385
3124111,351
3124112,357
3124113,226
3124201,375
3124202,310
3124203,313
3124204,280
3124205,367
3124206,446
3124207,445
3124208,290
3124209,260
3124210,250
3124211,541
3124212,169
3124213,338
3124214,481
3124215,394
3124216,414
3124217,386
3124218,321
3124219,130
3124220,444
3124221,300
3124222,405
3124223,199
3124224,252
3124225,327
3124226,225
3124227,386
3124228,271
3124229,535
3124230,472
3124231,219
3124232,225
3124233,577
3124234,370
3124235,363
3124236,430
3124237,281
3124238,329
3124301,389
3124302,323
3124303,565
3124304,45
3124305,319
3124306,618
3124307,585
3124308,293
3124309,449
3124310,392
3124311,404
3124312,412
3124313,384
3124314,247
3124315,431
3124316,346
3124317,265
3124318,336
3124401,152
3124402,219
3124403,314
3124404,160
3124405,449
3124406,452
3124407,416
3124408,481
3124409,304
3124410,0
3124411,0
3124412,321
3124413,451
3124414,555
3124415,204
3124416,551
3124417,315
3124418,273
3124419,348
3124420,615
